vehicle_type,fuel_type,distance_traveled_km,public_transport_mode,emission_factor_vehicle,appliance_type,appliance_usage_hours,electricity_consumed_kWh,gas_usage_kWh,renewable_energy_contribution,electricity_emission_factor,gas_emission_factor,diet_type,food_item,quantity_consumed_kg,food_emission_factor_kgCO2e,waste_type,disposal_method,waste_generated_kg,waste_emission_factor,season_label,energy_demand_modifier,carbon_emission_total_kgCO2e
hybrid_car,hybrid,12046.764324054791,private,0.11,hvac,1357,3813.827023466966,11514.503950044873,334.2257648787565,0.177,0.18296,balanced,chicken,1054.7189146523356,6.1,general,landfill,339.14081944307213,0.45,Spring,1.0,10693.283849628519
bicycle,human,12302.909217569124,private,0.0,washing_machine,3328,6468.695052693417,31772.318554738093,2587.885862067353,0.177,0.18296,vegetarian,grains,705.370824670694,0.8,general,landfill,458.472534703594,0.45,Winter,1.4,7728.631727454789
hybrid_car,hybrid,31727.227378234085,private,0.11,refrigerator,2068,5574.439610145683,17911.2965792631,1210.3343800298026,0.177,0.18296,meat_heavy,beef,517.4898364160379,59.6,recyclable,recycling_closed_loop,584.8938618561859,0.021,Autumn,1.1,38608.39866623835
diesel_car,diesel,6179.127742214603,private,0.168,washing_machine,2151,7224.588776077229,2113.7987326443363,688.5417541256769,0.177,0.18296,vegetarian,vegetables,974.5284663757776,0.5,general,landfill,543.9597927430136,0.45,Autumn,1.1,3435.6324301045756
petrol_car,petrol,2332.9406565548893,private,0.17,dishwasher,3668,2271.2910297732096,13866.963877769485,464.2713858041571,0.177,0.18296,meat_heavy,beef,1085.567572107209,59.6,general,landfill,399.5518203623209,0.45,Autumn,1.1,68215.34375171359
bus,diesel,15758.59031171423,public,0.12525,refrigerator,2876,10388.67244782391,3248.213642990873,999.2427313474038,0.177,0.18296,meat_heavy,chicken,850.9213335924541,6.1,general,landfill,364.11736290564505,0.45,Autumn,1.1,9761.324576150158
bus,diesel,52711.176354378615,public,0.12525,dishwasher,4290,3485.523433972852,15310.106847204108,606.6820616889545,0.177,0.18296,vegan,vegetables,1086.3993126739222,0.5,general,landfill,458.6851538784868,0.45,Autumn,1.1,10769.757610545861
hybrid_car,hybrid,5419.06998285695,private,0.11,refrigerator,3512,11223.067218757938,49522.37720564456,2222.4469789457316,0.177,0.18296,meat_heavy,beef,923.9892698799387,59.6,general,landfill,472.40750507443045,0.45,Winter,1.4,66925.53859150698
train,electricity,7872.721536089494,public,0.03546,refrigerator,1896,2405.732152286499,12606.45870976877,131.17156084486126,0.177,0.18296,meat_heavy,chicken,1008.6463379289781,6.1,general,landfill,477.86827457257897,0.45,Spring,1.0,9379.242367088165
hybrid_car,hybrid,10455.009231688568,private,0.11,hvac,4082,10002.748890256718,42255.21433158573,1381.9386357507824,0.177,0.18296,meat_heavy,beef,1077.1642972864445,59.6,general,landfill,418.84789910894864,0.45,Winter,1.4,75039.02525603923
petrol_car,petrol,7038.685701018483,private,0.17,hvac,3322,7372.550583909856,27294.224198878146,197.7497772864087,0.177,0.18296,meat_heavy,dairy,868.2735838089939,21.0,recyclable,recycling_closed_loop,326.41464240876394,0.021,Winter,1.4,25735.869249431387
bus,diesel,13212.055710560602,public,0.12525,washing_machine,2642,3256.3816498307906,4062.0988002704244,432.4468277995141,0.177,0.18296,meat_heavy,beef,1305.4616448389197,59.6,general,landfill,189.3993798616866,0.45,Spring,1.0,80865.13487960261
diesel_car,diesel,844.9285967368895,private,0.168,refrigerator,3029,4469.789415678892,30006.90448859046,729.9562702422129,0.177,0.18296,balanced,chicken,808.2171819988024,6.1,general,landfill,345.98609605363896,0.45,Winter,1.4,11508.982529476303
bus,diesel,9709.8505714384,public,0.12525,dishwasher,2558,7587.739931076176,14797.301863078084,47.10280341734878,0.177,0.18296,meat_heavy,chicken,1048.6206116656829,6.1,organic,composting,638.038774616449,0.01,Winter,1.4,11669.46921964874
petrol_car,petrol,5373.289997734066,private,0.17,hvac,2077,4122.379151920606,5620.551746894326,444.5567500810224,0.177,0.18296,balanced,chicken,1111.1716918634813,6.1,recyclable,recycling_closed_loop,260.1901985318125,0.021,Spring,1.0,9455.067871652927
petrol_car,petrol,2445.200203646081,private,0.17,dishwasher,930,6027.034858211901,6357.069421209707,539.4048232955892,0.177,0.18296,meat_heavy,dairy,1082.7295796564747,21.0,recyclable,recycling_closed_loop,298.1962328077185,0.021,Autumn,1.1,25389.141919502796
hybrid_car,hybrid,39990.65406486755,private,0.11,hvac,4085,3493.0319900231716,32845.1370810641,265.3257181611678,0.177,0.18296,vegetarian,vegetables,728.4602546264896,0.5,organic,composting,334.61029057680355,0.01,Winter,1.4,11394.161119940034
petrol_car,petrol,3686.2691366531662,private,0.17,refrigerator,4932,4637.537225756364,5413.219499470303,1466.2727416460257,0.177,0.18296,meat_heavy,beef,825.4977446788728,59.6,recyclable,recycling_closed_loop,317.5777560632547,0.021,Autumn,1.1,51644.24719755115
petrol_car,petrol,25787.63491597434,private,0.17,dishwasher,4970,1222.395837231716,10374.574053723978,131.65954424063023,0.177,0.18296,balanced,vegetables,830.1438076179817,0.5,recyclable,recycling_closed_loop,355.3273134277171,0.021,Summer,0.7,6920.927845165964
diesel_car,diesel,15539.160695124909,private,0.168,washing_machine,1618,1040.238166059096,49813.92274200061,143.34945646841138,0.177,0.18296,meat_heavy,chicken,1006.0567273105928,6.1,recyclable,recycling_closed_loop,260.37708697638095,0.021,Winter,1.4,18051.070412471
petrol_car,petrol,15920.645671024198,private,0.17,washing_machine,4625,2713.493627250084,7192.272553447581,219.1049002026652,0.177,0.18296,vegan,fruits,1020.1351006197868,0.4,general,landfill,134.49179821205098,0.45,Spring,1.0,4971.271671919486
hybrid_car,hybrid,27060.37031349299,private,0.11,washing_machine,1397,10652.139416041373,10839.989093685237,2822.0643056299436,0.177,0.18296,meat_heavy,beef,888.1548404089579,59.6,general,landfill,493.79896002913404,0.45,Winter,1.4,60001.591836091204
train,electricity,9496.600973547642,public,0.03546,hvac,1341,2229.989046878427,6822.265564077159,274.757308687238,0.177,0.18296,balanced,chicken,1197.3523234965646,6.1,general,landfill,313.9997524877698,0.45,Spring,1.0,9424.808301371579
petrol_car,petrol,7561.823571417371,private,0.17,hvac,2767,3442.2154129876885,2299.8801363659104,446.8282032756082,0.177,0.18296,meat_heavy,dairy,1086.8253963081945,21.0,organic,composting,364.4453328809294,0.01,Summer,0.7,25142.545980790175
diesel_car,diesel,16357.998078683273,private,0.168,washing_machine,3742,2050.9121676336367,21422.07407170791,470.0223681621849,0.177,0.18296,vegetarian,grains,1117.1983537957562,0.8,organic,composting,378.2384577282333,0.01,Spring,1.0,7928.078870663511
hybrid_car,hybrid,6766.38428934592,private,0.11,dishwasher,2387,675.2624476857965,4879.17054621694,24.330146364132464,0.177,0.18296,balanced,chicken,983.6526647937012,6.1,general,landfill,475.77547802081835,0.45,Summer,0.7,7970.896988555234
diesel_car,diesel,14751.869723798512,private,0.168,hvac,724,886.4993963903709,11095.25609950241,459.0581607402415,0.177,0.18296,vegetarian,vegetables,769.3479654649482,0.5,general,landfill,455.1060124215933,0.45,Summer,0.7,5254.684251046399
train,electricity,9518.369543081604,public,0.03546,washing_machine,3845,7589.64970532198,38720.4478870989,1164.5546968884967,0.177,0.18296,balanced,chicken,1046.3339878037455,6.1,recyclable,recycling_closed_loop,378.2344878861884,0.021,Winter,1.4,15155.762777111737
bus,diesel,7271.411741454129,public,0.12525,hvac,907,9969.94121335487,24438.774519455885,2538.8456403550804,0.177,0.18296,vegetarian,vegetables,1203.4348428340313,0.5,organic,composting,324.0348239166622,0.01,Winter,1.4,7751.699871116772
petrol_car,petrol,11159.465955172773,private,0.17,tv,2705,485.59222410693536,9279.035115705276,85.45695783481732,0.177,0.18296,vegetarian,dairy,919.4485420187166,21.0,organic,composting,574.7059144553515,0.01,Summer,0.7,22994.917742353337
diesel_car,diesel,4742.213578670351,private,0.168,dishwasher,4625,1809.701402081363,1421.5347136423914,371.6268842483465,0.177,0.18296,balanced,vegetables,1157.4547389632444,0.5,recyclable,recycling_closed_loop,474.3009694050077,0.021,Summer,0.7,1965.7807104321596
diesel_car,diesel,2508.3706394949695,private,0.168,refrigerator,1692,412.0863075147991,3436.0128121046637,26.482035711557,0.177,0.18296,meat_heavy,chicken,938.3486740493227,6.1,organic,composting,373.82123263759036,0.01,Summer,0.7,6850.663571995187
diesel_car,diesel,6174.5113867559385,private,0.168,dishwasher,3366,3490.698992614383,17199.30807270537,914.2480226023131,0.177,0.18296,balanced,fish,1386.131651811252,5.4,general,landfill,537.0791833805778,0.45,Autumn,1.1,12528.753591951938
petrol_car,petrol,3119.153011986124,private,0.17,refrigerator,2891,2060.397353325777,11656.19027992862,220.78799336091367,0.177,0.18296,meat_heavy,dairy,1172.2195978013347,21.0,general,landfill,847.9084251023733,0.45,Autumn,1.1,28025.733262316142
bicycle,human,18818.057568502845,private,0.0,washing_machine,1922,3266.355110105638,895.7183722180017,354.1213756623376,0.177,0.18296,vegetarian,dairy,799.2424369072728,21.0,organic,composting,252.09107119024776,0.01,Summer,0.7,17528.637573634336
bicycle,human,25632.730314846543,private,0.0,hvac,4779,9427.002432031131,7344.3146200064575,833.9433783897622,0.177,0.18296,meat_heavy,chicken,1297.6269254480405,6.1,organic,composting,399.35384059209605,0.01,Spring,1.0,10931.81301698486
hybrid_car,hybrid,2385.2298180204107,private,0.11,washing_machine,3773,4022.51390861828,10589.813499800572,801.2951908530682,0.177,0.18296,balanced,vegetables,1104.736948275833,0.5,general,landfill,408.9228286874749,0.45,Autumn,1.1,3648.2562667784737
hybrid_car,hybrid,8092.299637019774,private,0.11,refrigerator,4916,5660.196184186928,7506.902810850895,1167.2633904034226,0.177,0.18296,balanced,vegetables,976.2931531942272,0.5,organic,composting,277.560022677897,0.01,Autumn,1.1,3756.392799770433
diesel_car,diesel,18272.30407771121,private,0.168,tv,2549,3359.5140621380096,21819.55448207347,473.26370143324993,0.177,0.18296,balanced,vegetables,1092.0090781767112,0.5,organic,composting,509.2055411438801,0.01,Autumn,1.1,8207.583356593866
bicycle,human,18036.220885022478,private,0.0,refrigerator,2542,2528.386524952055,2066.381566145452,113.06520615280621,0.177,0.18296,meat_heavy,dairy,742.524281372931,21.0,recyclable,recycling_closed_loop,398.31986840222595,0.021,Summer,0.7,16426.964212326482
diesel_car,diesel,9964.137394282905,private,0.168,hvac,4159,438.1776996640329,2306.8947654921767,98.92192906236501,0.177,0.18296,meat_heavy,chicken,1028.5242785337766,6.1,organic,composting,295.6079019751017,0.01,Summer,0.7,8450.556179450297
petrol_car,petrol,2476.9467666949768,private,0.17,tv,3663,12104.426419613388,16290.382109901204,1298.0663475848162,0.177,0.18296,meat_heavy,chicken,970.0638104169366,6.1,general,landfill,379.6701755423195,0.45,Winter,1.4,11632.293559974594
petrol_car,petrol,4173.361116328977,private,0.17,hvac,1693,7291.351773798305,23233.25161230178,1467.3296058795377,0.177,0.18296,vegan,grains,996.5263984981804,0.8,organic,composting,451.16050903690206,0.01,Winter,1.4,7052.529092613873
hybrid_car,hybrid,3196.227452316928,private,0.11,tv,3318,5449.619585394337,4218.797554473202,175.989882949462,0.177,0.18296,meat_heavy,beef,901.0179609019397,59.6,organic,composting,518.806187625106,0.01,Spring,1.0,55793.89741856793
diesel_car,diesel,9038.200498483164,private,0.168,hvac,1828,1807.684181939895,17387.453234369463,250.19083510441206,0.177,0.18296,balanced,fish,1137.669407407604,5.4,general,landfill,395.84820307319285,0.45,Autumn,1.1,11341.132719092768
train,electricity,10116.862284443623,public,0.03546,refrigerator,3142,4362.542658663686,28886.229521863537,353.04157159963955,0.177,0.18296,balanced,vegetables,1213.7409960269233,0.5,general,landfill,277.95857891889153,0.45,Winter,1.4,7147.890399036959
petrol_car,petrol,8316.937359875657,private,0.17,refrigerator,4677,4378.5014774144765,3633.848219949441,1679.6889661029518,0.177,0.18296,vegetarian,grains,1371.760527116103,0.8,organic,composting,444.53967721142857,0.01,Spring,1.0,3955.5768014681703
hybrid_car,hybrid,28493.666621462307,private,0.11,refrigerator,1816,6258.92643330781,15136.736806636089,793.2277054158171,0.177,0.18296,balanced,vegetables,1166.8201143820136,0.5,organic,composting,462.9238180295241,0.01,Autumn,1.1,7599.589968569777
train,electricity,11285.143221586055,public,0.03546,refrigerator,4818,3234.7886011599767,43777.34611133688,1129.8846783918798,0.177,0.18296,balanced,fish,1243.733042157784,5.4,organic,composting,415.2015777837779,0.01,Winter,1.4,15702.542449002825
train,electricity,18237.78324248579,public,0.03546,tv,1378,9221.585570553072,4831.437017207192,2629.188041445812,0.177,0.18296,meat_heavy,chicken,1549.7564831820123,6.1,organic,composting,293.19528616337595,0.01,Autumn,1.1,12619.338656706575
diesel_car,diesel,17960.546576529996,private,0.168,dishwasher,1561,637.9039540580723,10756.603412211602,45.7855722032371,0.177,0.18296,vegan,fruits,916.6416697723316,0.4,organic,composting,513.228737483894,0.01,Summer,0.7,5470.097940307324
bicycle,human,8597.117715964087,private,0.0,dishwasher,3704,3653.0696833721695,26510.838798205525,958.0779764771424,0.177,0.18296,meat_heavy,dairy,963.4153403174819,21.0,organic,composting,277.7774280408046,0.01,Winter,1.4,25731.516321424082
diesel_car,diesel,10661.367033869597,private,0.168,washing_machine,1094,2166.1111726856784,8144.257036357577,503.5551754473664,0.177,0.18296,meat_heavy,chicken,943.441357978135,6.1,recyclable,recycling_closed_loop,447.03927420091566,0.021,Spring,1.0,9428.964715052281
hybrid_car,hybrid,7316.825072786192,private,0.11,dishwasher,2575,1218.0330138658505,8456.159282501954,449.4502204795765,0.177,0.18296,meat_heavy,beef,1363.6928756763186,59.6,general,landfill,353.75008468000306,0.45,Spring,1.0,84002.86443220188
diesel_car,diesel,19081.233077939196,private,0.168,washing_machine,4780,7208.533799277056,5829.837917441854,1124.0477555229795,0.177,0.18296,vegetarian,dairy,885.5049952376819,21.0,organic,composting,476.42925814204335,0.01,Autumn,1.1,24148.553977513726
diesel_car,diesel,8536.667771427235,private,0.168,refrigerator,1167,8994.232817926462,19352.976661483404,997.1873234199323,0.177,0.18296,balanced,vegetables,1495.062760187221,0.5,general,landfill,499.441028121763,0.45,Winter,1.4,7539.239847106167
diesel_car,diesel,6769.799052953763,private,0.168,hvac,716,6032.038829242989,17238.82603795896,1842.9560490338508,0.177,0.18296,meat_heavy,dairy,1293.262360583572,21.0,recyclable,recycling_closed_loop,351.1222955086593,0.021,Autumn,1.1,32524.895866037907
bicycle,human,14701.999791269669,private,0.0,dishwasher,1772,3539.44825724311,20202.23383315751,676.9470804137159,0.177,0.18296,meat_heavy,chicken,1010.3435769626375,6.1,general,landfill,512.2141733919525,0.45,Autumn,1.1,10716.275241144995
bicycle,human,11510.082551454207,private,0.0,dishwasher,3287,2238.563117465689,16495.326272448223,388.64224593360916,0.177,0.18296,balanced,chicken,1132.535671537233,6.1,general,landfill,373.7183157473885,0.45,Spring,1.0,10490.851405062
diesel_car,diesel,3600.9843280703026,private,0.168,refrigerator,1861,3260.58404020089,2396.682457492087,516.2863774010402,0.177,0.18296,vegan,vegetables,903.9159561193011,0.5,general,landfill,384.4073902517092,0.45,Summer,0.7,2245.5270683270405
petrol_car,petrol,31151.087363749335,private,0.17,refrigerator,4980,3589.5894628925644,14750.382210554382,657.3458213712178,0.177,0.18296,balanced,vegetables,1282.968027291852,0.5,recyclable,recycling_closed_loop,306.29423235338663,0.021,Spring,1.0,9277.688308537749
bus,diesel,6461.238979299427,public,0.12525,dishwasher,4598,2636.1370475518343,2667.9757158388948,278.1958604914396,0.177,0.18296,vegan,fruits,1116.8977577294925,0.4,organic,composting,344.951173973237,0.01,Summer,0.7,2214.2078913753417
hybrid_car,hybrid,13512.505389638703,private,0.11,refrigerator,4692,7853.713779940669,27460.950859625675,623.2436079406367,0.177,0.18296,meat_heavy,dairy,915.8132870832468,21.0,recyclable,recycling_closed_loop,478.2466021874674,0.021,Winter,1.4,27142.860708580993
diesel_car,diesel,4834.523890238399,private,0.168,dishwasher,1096,4421.148143267044,9881.011979685938,505.5589287306286,0.177,0.18296,vegetarian,dairy,1256.2539290802686,21.0,recyclable,recycling_closed_loop,507.5120748981756,0.021,Autumn,1.1,29794.563450980157
diesel_car,diesel,3604.9731807964354,private,0.168,hvac,4481,9132.744420147108,33845.680875250364,853.9022856578631,0.177,0.18296,vegetarian,grains,1334.0187801166178,0.8,recyclable,recycling_closed_loop,478.97321246320075,0.021,Winter,1.4,9491.810491230668
bus,diesel,55007.889440042185,public,0.12525,hvac,3298,1766.2620836396698,18176.10689906148,256.3884088974672,0.177,0.18296,balanced,dairy,1141.3792581837024,21.0,general,landfill,452.82699389151054,0.45,Spring,1.0,34700.60362853072
bicycle,human,30599.454908736287,private,0.0,washing_machine,4078,1342.567130914476,2886.667785216837,386.85719894597923,0.177,0.18296,vegetarian,dairy,1003.8518618062425,21.0,recyclable,recycling_closed_loop,478.48886874941854,0.021,Summer,0.7,21856.716484329965
hybrid_car,hybrid,6013.383035581161,private,0.11,dishwasher,2252,3105.0920272470566,1388.3071709697028,111.4313175406695,0.177,0.18296,meat_heavy,chicken,896.7946936556543,6.1,recyclable,recycling_closed_loop,553.0047441561629,0.021,Summer,0.7,6947.138833664044
diesel_car,diesel,8679.46930520745,private,0.168,hvac,1199,2705.9691605685503,2897.338631051059,1101.554397195671,0.177,0.18296,meat_heavy,chicken,1003.4439165461121,6.1,general,landfill,291.8890652175887,0.45,Spring,1.0,8719.562430911785
bicycle,human,13786.96827067346,private,0.0,hvac,3817,1333.7558894128626,2531.354694257108,228.72243259114362,0.177,0.18296,vegetarian,vegetables,582.6302941368126,0.5,general,landfill,284.1206933575395,0.45,Summer,0.7,1118.3809063666563
hybrid_car,hybrid,4675.785909011568,private,0.11,tv,852,5446.769381144807,12378.898451318893,345.2336320334364,0.177,0.18296,vegetarian,dairy,989.3532664873136,21.0,general,landfill,369.5934741934242,0.45,Autumn,1.1,24685.993550727835
